DateTime,Clock hour,Week number,Day of week,Type of day,Month,Dry bulb temperature,Wet bulb temperature,Dew point temperature,Solar irradiance,Ambient temperature,Relative humidity,UV index,Wind speed,Target
12/3/2018 22:00,22,11,1,1,3,27.9,24.9,23.5,3.2,31.69,56.033,0,2.26,0
12/3/2018 23:00,23,11,1,1,3,27.9,25.4,24.1,2.5,31.28,56.35133333,0,2.84,0
13/3/2018 0:00,0,11,2,1,3,27.6,25.6,24.7,0,27.97,63.18833333,0,2.064,0
13/3/2018 1:00,1,11,2,1,3,27.3,25.7,25.3,0,27.784,64.17666667,0,1.53,0
13/3/2018 2:00,2,11,2,1,3,27.3,25.7,25.2,0,27.662,64.775,0,1.48,0
13/3/2018 3:00,3,11,2,1,3,27.1,25.7,25.1,0,27.485,66.03833333,0,1.34,0
13/3/2018 4:00,4,11,2,1,3,26.7,25.5,25,0,27.375,66.50666667,0,0.8,0
13/3/2018 5:00,5,11,2,1,3,26.4,25.3,25,0,27.4,66.68333333,0,3.219,0
13/3/2018 6:00,6,11,2,1,3,26.2,25.2,25,14.83,27.345,67.20166667,0,1.605,1.398478
13/3/2018 7:00,7,11,2,1,3,25.7,25.2,25,136.73,28.317,67.25166667,1.5,4.593,2.002915
13/3/2018 8:00,8,11,2,1,3,26.7,25.7,24.76666667,288.95,29.235,66.42166667,7.95,5.497,2.313066102
13/3/2018 9:00,9,11,2,1,3,28.5,26.4,24.53333333,558.55,30.995,64.415,20.2,5.11,2.343535
13/3/2018 10:00,10,11,2,1,3,30.2,26.1,24.3,710.4,32.165,60.38233333,39.6,5.7,2.355985
13/3/2018 11:00,11,11,2,1,3,31.9,26.9,23.96666667,774.05,32.63,57.00166667,53.97,5.369,2.394550169
13/3/2018 12:00,12,11,2,1,3,33.2,26.5,23.63333333,772.85,34.73,53.029,55.99,4.228,1.955163
13/3/2018 13:00,13,11,2,1,3,32.8,26.2,23.3,468.15,33.95,50.01833333,33.23,5.763,2.33462069
13/3/2018 14:00,14,11,2,1,3,33.5,26.8,22.6,518.4,34.2,48.684,31.71,6.145,2.478034
13/3/2018 15:00,15,11,2,1,3,33.5,25.4,21.9,503.69,34.925,47.47666667,22.7,7.21,2.342936949
13/3/2018 16:00,16,11,2,1,3,33.8,25.3,21.2,271.3,33.725,47.71933333,8.83,6.504,2.187693559
13/3/2018 17:00,17,11,2,1,3,33.3,25.1,22.03333333,56.56,30.465,51.32166667,1.2,7.041,1.808584068
13/3/2018 18:00,18,11,2,1,3,31.5,25.4,22.86666667,8.1,29.45,55.49333333,0,6.046,2.251606
13/3/2018 19:00,19,11,2,1,3,29.8,25.6,23.7,0,29.13,57.24666667,0,5.649,2.351105
13/3/2018 20:00,20,11,2,1,3,29.3,25.1,24.33333333,0,28.835,59.905,0,6.166,2.088403
13/3/2018 21:00,21,11,2,1,3,28.8,25.8,24.96666667,0,28.64,61.69333333,0,7.069,0
13/3/2018 22:00,22,11,2,1,3,28.6,26.5,25.6,0,28.495,63.03333333,0,7.174,0
13/3/2018 23:00,23,11,2,1,3,28.4,26.2,25.43333333,0,28.345,63.93666667,0,3.462,0
14/3/2018 0:00,0,11,3,1,3,28.3,26.2,25.26666667,0,28.29,64.36,0,1.829,0
14/3/2018 1:00,1,11,3,1,3,28.1,26,25.1,0,28.125,64.80166667,0,2.105,0
14/3/2018 2:00,2,11,3,1,3,27.9,25.9,25,0,28.06,65.12933333,0,1.54,0
14/3/2018 3:00,3,11,3,1,3,28.1,26,24.9,0,27.98,65.32333333,0,1.47,0
14/3/2018 4:00,4,11,3,1,3,27.4,25.6,24.8,0,27.785,65.66666667,0,2.025,0
14/3/2018 5:00,5,11,3,1,3,27.4,25.6,24.93333333,0,27.715,66.42833333,0,5.003,0
14/3/2018 6:00,6,11,3,1,3,27.4,25.6,25.06666667,11.72,27.95,66.84833333,0,5.09,1.334547
14/3/2018 7:00,7,11,3,1,3,27.6,25.9,25.2,137.05,28.52,66.61333333,1.55,7.015,1.281278
14/3/2018 8:00,8,11,3,1,3,29,26.5,24.9,162.25,28.89,66.69,5.5,5.837,2.302923
14/3/2018 9:00,9,11,3,1,3,29.9,26.4,24.6,556.5,30.15,64.92833333,22.5,5.279,2.328384828
14/3/2018 10:00,10,11,3,1,3,31.2,26.4,24.3,577,31.025,61.79666667,36.81,7.915,2.367055
14/3/2018 11:00,11,11,3,1,3,32.4,26.9,24.06666667,805.95,32.025,58.95833333,63.44,7.216,2.406131379
14/3/2018 12:00,12,11,3,1,3,33,27,23.83333333,818.78,32.375,57.475,65.26,5.9,2.295075
14/3/2018 13:00,13,11,3,1,3,33.2,26.5,23.6,810.75,33.005,55.54166667,62.56,7.139,2.293005
14/3/2018 14:00,14,11,3,1,3,33.4,27,23.63333333,634.41,33.31,53.31066667,45.83,6.081,2.452425763
14/3/2018 15:00,15,11,3,1,3,33.7,26.9,23.66666667,546.7,33.415,52.03666667,27.23,7.041,2.440425
14/3/2018 16:00,16,11,3,1,3,33,26.5,23.7,285.85,33.19,51.76166667,10.75,6.881,2.256102712
14/3/2018 17:00,17,11,3,1,3,32.4,26.1,23.83333333,58.85,30.66,53.87333333,1.8,5.918,2.253196
14/3/2018 18:00,18,11,3,1,3,31.2,25.9,23.96666667,6.94,29.485,57.02666667,0,6.618,2.34343
14/3/2018 19:00,19,11,3,1,3,29.7,25.8,24.1,0,28.915,59.87666667,0,8.016,2.343942
14/3/2018 20:00,20,11,3,1,3,29.2,25.8,24.33333333,0,28.795,61.60333333,0,6.803,0.413671034
14/3/2018 21:00,21,11,3,1,3,28.9,25.8,24.56666667,0,28.655,62.87,0,7.459,0
14/3/2018 22:00,22,11,3,1,3,28.7,26.1,24.8,0,28.545,64.07,0,7.21,0
14/3/2018 23:00,23,11,3,1,3,28.5,26.1,24.93333333,0,28.5,64.79966667,0,7.563,0
15/3/2018 0:00,0,11,4,1,3,28.4,26.2,25.06666667,0,28.465,65.37833333,0,2.465,0
15/3/2018 1:00,1,11,4,1,3,28.3,26.1,25.2,0,28.33,65.56666667,0,2.84,0
15/3/2018 2:00,2,11,4,1,3,28.2,26,25.13333333,0,28.2,65.69333333,0,2.45,0
15/3/2018 3:00,3,11,4,1,3,28.1,25.9,25.06666667,0,28.215,65.775,0,1.94,0
15/3/2018 4:00,4,11,4,1,3,28.1,25.9,25,0,28.145,66.065,0,1.58,0
15/3/2018 5:00,5,11,4,1,3,28,25.8,25.06666667,0,28.015,66.93,0,6.409,0
15/3/2018 6:00,6,11,4,1,3,27.7,25.9,25.13333333,6.3,27.965,67.57666667,0,5.88,1.107980339
15/3/2018 7:00,7,11,4,1,3,27.8,26,25.2,130.65,28.335,67.5,1.8,7.009,2.297527
15/3/2018 8:00,8,11,4,1,3,28.9,26.5,24.63333333,210.05,28.915,66.17833333,9,7.084,2.323286441
15/3/2018 9:00,9,11,4,1,3,30.6,26.2,24.06666667,465.67,30.185,63.85333333,23.25,7.156,2.343592759
15/3/2018 10:00,10,11,4,1,3,30.9,25.8,23.5,653.45,31.085,60.46566667,44.39,6.556,2.360554
15/3/2018 11:00,11,11,4,1,3,32.7,25.5,23.1,786.5,32.065,57.42333333,60.88,7.147,2.405782
15/3/2018 12:00,12,11,4,1,3,32.9,25.5,22.7,854.38,32.92,54.945,68.66,5.546,2.139740339
15/3/2018 13:00,13,11,4,1,3,33.8,25.9,22.3,817.54,33.247,52.085,61.23,7.089,2.381777288
15/3/2018 14:00,14,11,4,1,3,34,23,22.2,714.95,34.3,50.145,46.05,6.429,2.414371
15/3/2018 15:00,15,11,4,1,3,34.2,26,22.1,552.1,34.823,47.72666667,25.8,7.062,1.921927119
15/3/2018 16:00,16,11,4,1,3,33.7,25.7,22,268.54,33.452,48.78666667,10.1,6.895,1.578436
15/3/2018 17:00,17,11,4,1,3,33.1,25.9,22.36666667,57.3,30.42,52.72166667,1.75,7.767,1.149466
15/3/2018 18:00,18,11,4,1,3,31.1,25.4,22.73333333,7.34,29.68,54.94333333,0,6.166,1.859467
15/3/2018 19:00,19,11,4,1,3,29.9,25.2,23.1,0,29.057,57.78,0,6.626,0
15/3/2018 20:00,20,11,4,1,3,29.1,25.1,23.73333333,0,28.705,60.36,0,6.214,0
15/3/2018 21:00,21,11,4,1,3,28.7,25.9,24.36666667,0,28.555,61.925,0,4.661,0
15/3/2018 22:00,22,11,4,1,3,28.4,26,25,0,28.355,62.865,0,5.65,0
15/3/2018 23:00,23,11,4,1,3,28.3,25.9,25,0,28.285,63.33333333,0,7.295,0
16/3/2018 0:00,0,11,5,1,3,27.9,25.7,25,0,28.15,64.155,0,2.46,0
16/3/2018 1:00,1,11,5,1,3,27.6,25.8,25,0,28.09,64.76666667,0,1.76,0
16/3/2018 2:00,2,11,5,1,3,27.2,25.7,24.9,0,27.98,65.14333333,0,1.742,0
16/3/2018 3:00,3,11,5,1,3,25.8,25.1,24.8,0,27.865,65.25333333,0,1.315,0
16/3/2018 4:00,4,11,5,1,3,25.6,24.7,24.7,0,27.795,65.38,0,1.26,0
16/3/2018 5:00,5,11,5,1,3,25.2,24.6,24.7,0,27.825,65.77333333,0,5.637,0
16/3/2018 6:00,6,11,5,1,3,25,24.5,24.7,7.1,27.97,66.28666667,0,4.547,1.156179661
16/3/2018 7:00,7,11,5,1,3,25,24.7,24.7,53.34,28.3,66.34666667,1.7,4.61,1.966046441
16/3/2018 8:00,8,11,5,1,3,26,25.2,24.93333333,136.35,28.875,65.923,8.95,5.322,2.31752339
16/3/2018 9:00,9,11,5,1,3,28,26.2,25.16666667,390.95,30.275,64.90766667,20.62,5.826,2.345031864
16/3/2018 10:00,10,11,5,1,3,29.9,26.7,25.4,539.17,31.075,63.06,43.78,6.696,2.361964
16/3/2018 11:00,11,11,5,1,3,29,26.7,24.6,967.09,32.19,60.08666667,72.34,5.633,2.409131
16/3/2018 12:00,12,11,5,1,3,30.9,26.4,23.8,1012.98,32.735,56.995,78.53,5.651,2.417473
16/3/2018 13:00,13,11,5,1,3,33.4,26.6,23,907.52,33.814,54.53,70.2,6.028,2.427736
16/3/2018 14:00,14,11,5,1,3,33.7,26.2,22.9,767.6,34.185,52.065,51.85,6.532,2.451255
16/3/2018 15:00,15,11,5,1,3,34.1,26.3,22.8,588.1,33.93,50.29,29.62,5.944,2.158236
16/3/2018 16:00,16,11,5,1,3,33.3,26,22.7,185.69,31.51,52.71666667,10.25,7.93,2.082621
16/3/2018 17:00,17,11,5,1,3,32.4,25.7,23.16666667,58.25,30.22,56.01833333,2,7.816,2.375678644
16/3/2018 18:00,18,11,5,1,3,30.8,25.4,23.63333333,5.8,29.42,58.13833333,0,7.096,0.29112
16/3/2018 19:00,19,11,5,1,3,29.7,25.8,24.1,0,28.98,60.00666667,0,4.971,0
16/3/2018 20:00,20,11,5,1,3,28.9,25.5,24.26666667,0,28.805,60.91,0,6.81,0
16/3/2018 21:00,21,11,5,1,3,27.9,25.3,24.43333333,0,28.629,61.19333333,0,5.851,0
16/3/2018 22:00,22,11,5,1,3,28.3,25.7,24.6,0,28.445,61.91166667,0,7.229,0
16/3/2018 23:00,23,11,5,1,3,28.7,25.7,24.6,0,28.22,62.35166667,0,6.701,0
17/3/2018 0:00,0,11,6,0,3,28,25.8,24.6,0,28.045,63.415,0,2.507,0
17/3/2018 1:00,1,11,6,0,3,27.8,25.6,24.6,0,27.865,64.155,0,2.395,0
17/3/2018 2:00,2,11,6,0,3,27.3,25.5,24.66666667,0,27.695,64.64866667,0,1.81,0
17/3/2018 3:00,3,11,6,0,3,27.2,25.4,24.73333333,0,27.535,64.83833333,0,1.525,0
17/3/2018 4:00,4,11,6,0,3,26.5,25.3,24.8,0,27.425,65.02,0,1.55,0
17/3/2018 5:00,5,11,6,0,3,25.1,24.6,24.7,0,27.12,65.645,0,1.475,0
17/3/2018 6:00,6,11,6,0,3,25.3,24.8,24.6,11.55,27.16,66.61166667,0,2.565,0
17/3/2018 7:00,7,11,6,0,3,25.2,24.7,24.5,181.15,28.44,66.735,2.7,4.295,0
17/3/2018 8:00,8,11,6,0,3,26.8,25.6,24.73333333,325.1,29.46,65.18,12,5.625,0
17/3/2018 9:00,9,11,6,0,3,28.8,26.3,24.96666667,625.65,31.155,61.81666667,32.7,4.875,0
17/3/2018 10:00,10,11,6,0,3,30.3,26.7,25.2,651.07,31.87,58.87333333,53.47,5.531,0
17/3/2018 11:00,11,11,6,0,3,32.6,26.5,24.03333333,735.3,32.51,56.74966667,71.07,5.247,0
17/3/2018 12:00,12,11,6,0,3,32.3,26.2,22.86666667,931.43,33.44,53.635,83.67,5.786,0
17/3/2018 13:00,13,11,6,0,3,33.2,25.4,21.7,883.87,34.11,51.435,75.78,6.645,0
17/3/2018 14:00,14,11,6,0,3,34.6,26.2,21.63333333,773.95,34.42,48.95766667,55.9,6.003,0
17/3/2018 15:00,15,11,6,0,3,34.5,25.9,21.56666667,598.04,34.365,48.28,32.01,6.453,0
17/3/2018 16:00,16,11,6,0,3,34.7,25.7,21.5,223.9,32.835,49.85333333,11.89,7.924,0
17/3/2018 17:00,17,11,6,0,3,33.8,25.9,22.23333333,43.2,30.7,52.71,2.17,5.239,0
17/3/2018 18:00,18,11,6,0,3,31.8,25.9,22.96666667,6.69,29.823,54.715,0,6.188,0
17/3/2018 19:00,19,11,6,0,3,30.1,25.7,23.7,0,29.345,56.20666667,0,6.94,0
17/3/2018 20:00,20,11,6,0,3,29.3,25.3,24.06666667,0,28.89,58.455,0,6.059,0
17/3/2018 21:00,21,11,6,0,3,28.8,25.6,24.43333333,0,28.593,60.77666667,0,5.215,0
17/3/2018 22:00,22,11,6,0,3,28.4,25.9,24.8,0,28.365,62.435,0,7.078,0
17/3/2018 23:00,23,11,6,0,3,28.2,26,25.06666667,0,28.265,63.78833333,0,7.912,0
18/3/2018 0:00,0,11,0,0,3,28.1,26.3,25.33333333,0,28.1,64.85666667,0,3.959,0
18/3/2018 1:00,1,11,0,0,3,27.2,26.2,25.6,0,28.065,65.466,0,2.115,0
18/3/2018 2:00,2,11,0,0,3,27.6,26.1,25.33333333,0,27.98,65.90666667,0,1.685,0
18/3/2018 3:00,3,11,0,0,3,27.7,26,25.06666667,0,27.8,66.40333333,0,1.27,0
18/3/2018 4:00,4,11,0,0,3,27.4,25.6,24.8,0,27.77,66.83833333,0,1.082,0
18/3/2018 5:00,5,11,0,0,3,27,25.6,25.03333333,0,27.65,67.24666667,0,2.479,0
18/3/2018 6:00,6,11,0,0,3,26.4,25.8,25.26666667,9.5,27.675,67.80833333,0,4.666,0
18/3/2018 7:00,7,11,0,0,3,26.4,25.8,25.5,183.2,28.91,67.684,3.05,5.125,0
18/3/2018 8:00,8,11,0,0,3,28.2,26.5,24.93333333,401.67,30.225,65.73166667,14.15,5.472,0
18/3/2018 9:00,9,11,0,0,3,30.5,26.9,24.36666667,637.9,31.43,62.50333333,34.17,6.528,0
18/3/2018 10:00,10,11,0,0,3,32.3,26.4,23.8,891.33,32.485,59.37433333,56.49,6.807,0
18/3/2018 11:00,11,11,0,0,3,33.3,25.9,23.6,601.65,32.635,56.615,61.41,6.699,0
18/3/2018 12:00,12,11,0,0,3,33.9,27.1,23.4,912.15,33.37,53.90166667,78.8,6.993,0
18/3/2018 13:00,13,11,0,0,3,33.4,26.3,23.2,765.57,33.335,52.38133333,65,5.324,0
18/3/2018 14:00,14,11,0,0,3,33.7,26.4,23.03333333,727.95,33.837,52.85833333,53.54,6.746,0
18/3/2018 15:00,15,11,0,0,3,34.4,26.7,22.86666667,575.2,33.575,50.80333333,31,6.728,0
18/3/2018 16:00,16,11,0,0,3,33.3,26,22.7,214.35,32.387,50.57,11.65,7.216,0
18/3/2018 17:00,17,11,0,0,3,32.2,25.8,23.03333333,46.37,30.98,51.83833333,2.14,4.956,0
18/3/2018 18:00,18,11,0,0,3,31.4,25.6,23.36666667,7.25,29.689,55.112,0,6.254,0
18/3/2018 19:00,19,11,0,0,3,30.2,25.7,23.7,0,29.335,57.26,0,5.048,0
18/3/2018 20:00,20,11,0,0,3,29.5,25.8,22.9,0,29.06,58.21,0,7.387,0
18/3/2018 21:00,21,11,0,0,3,29.2,25.5,22.1,0,28.75,60.58833333,0,6.583,0
18/3/2018 22:00,22,11,0,0,3,28.8,25.8,21.3,0,28.62,62.20166667,0,6.055,0
18/3/2018 23:00,23,11,0,0,3,28.6,26.2,22.76666667,0,28.53,63.93333333,0,5.649,0
19/3/2018 0:00,0,12,1,1,3,28.4,26.4,24.23333333,0,28.5,64.94666667,0,2.829,0
19/3/2018 1:00,1,12,1,1,3,28.1,26.4,25.7,0,28.44,65.45666667,0,1.77,0
19/3/2018 2:00,2,12,1,1,3,28.2,26.4,25.56666667,0,28.3,65.58833333,0,1.315,0
19/3/2018 3:00,3,12,1,1,3,28,26.3,25.43333333,0,28.145,65.65833333,0,1.4,0
19/3/2018 4:00,4,12,1,1,3,27.9,26.1,25.3,0,28.06,65.81166667,0,1.445,0
19/3/2018 5:00,5,12,1,1,3,27.8,26.1,25.36666667,0,28.015,66.24333333,0,5.233,0
19/3/2018 6:00,6,12,1,1,3,27.2,26,25.43333333,12.39,28.1,66.24333333,0,5.372,1.642503051
19/3/2018 7:00,7,12,1,1,3,27.9,26.2,25.5,170.1,29.155,65.84333333,2.4,5.443,2.172034
19/3/2018 8:00,8,12,1,1,3,28.7,26.9,25.4,349.19,30.27,65.36666667,13.95,7.416,2.349410847
19/3/2018 9:00,9,12,1,1,3,30.7,26.9,25.3,586.55,31.625,62.03833333,32.39,5.833,2.381225172
19/3/2018 10:00,10,12,1,1,3,31.8,27.1,25.2,710.61,32.075,60.12666667,55.51,5.987,2.396569
19/3/2018 11:00,11,12,1,1,3,32.4,27.1,25.1,820.71,32.155,57.48333333,70.32,9.605,2.414565763
19/3/2018 12:00,12,12,1,1,3,33.6,27.5,25,953,33.61,55.4,83.16,5.186,2.451775
19/3/2018 13:00,13,12,1,1,3,33.8,27.5,24.9,862.85,34.332,52.7,74.47,7.029,2.473524407
19/3/2018 14:00,14,12,1,1,3,34.3,27.9,24.83333333,745.02,35.05,49.34,54.25,6.926,2.503810169
19/3/2018 15:00,15,12,1,1,3,34.7,28.4,24.76666667,575.45,35.016,47.28166667,31.25,6.48,2.485106441
19/3/2018 16:00,16,12,1,1,3,35.1,27.7,24.7,208.6,33.195,47.36666667,11.6,6.367,2.464237
19/3/2018 17:00,17,12,1,1,3,33.9,26.1,24.1,42.55,32.055,48.71666667,2.1,6.188,2.095974
19/3/2018 18:00,18,12,1,1,3,33,25.9,23.5,4.7,30.78,51.10666667,0,6.148,2.397464746
19/3/2018 19:00,19,12,1,1,3,31.3,25.5,22.9,0,29.775,55.99166667,0,7.116,2.367061
19/3/2018 20:00,20,12,1,1,3,30.1,26.3,23.86666667,0,29.465,59.07833333,0,5.926,1.694623
19/3/2018 21:00,21,12,1,1,3,29.6,26.5,24.83333333,0,29.21,61.24166667,0,7.56,0
19/3/2018 22:00,22,12,1,1,3,29.2,26.8,25.8,0,29.08,62.49166667,0,6.265,0
19/3/2018 23:00,23,12,1,1,3,28.9,26.5,25.73333333,0,28.92,63.49833333,0,5.746,0
20/3/2018 0:00,0,12,2,1,3,28.6,26.5,25.66666667,0,28.76,64.33166667,0,2.68,0
20/3/2018 1:00,1,12,2,1,3,28.6,26.5,25.6,0,28.55,64.89666667,0,2.005,0
20/3/2018 2:00,2,12,2,1,3,28.4,26.3,25.63333333,0,28.445,65.565,0,1.835,0
20/3/2018 3:00,3,12,2,1,3,28.3,26.5,25.66666667,0,28.48,66.03666667,0,1.47,0
20/3/2018 4:00,4,12,2,1,3,28.1,26.4,25.7,0,28.375,66.359,0,1.6,0
20/3/2018 5:00,5,12,2,1,3,27.8,26.4,25.8,0,28.3,67.05333333,0,5.421,0
20/3/2018 6:00,6,12,2,1,3,27.7,26.3,25.9,14.2,28.465,67.46666667,0,6.182,1.250772
20/3/2018 7:00,7,12,2,1,3,28,26.6,26,137.55,29.145,67.17666667,2.45,6.149,2.334075254
20/3/2018 8:00,8,12,2,1,3,28.8,27,25.3,306.53,29.93,66.41333333,11.7,6.745,2.353534
20/3/2018 9:00,9,12,2,1,3,31.2,27.9,24.6,622.8,31.665,64.06433333,32.1,6.199,2.369677
20/3/2018 10:00,10,12,2,1,3,32.6,26.8,23.9,547.75,32.91,60.02166667,41.25,5.378,2.402314
20/3/2018 11:00,11,12,2,1,3,33.8,26.1,23.66666667,613.7,34.408,56.73133333,51.36,4.121,2.44875
20/3/2018 12:00,12,12,2,1,3,34.3,26.3,23.43333333,520.42,34.46,54.715,44.56,5.192,2.478747
20/3/2018 13:00,13,12,2,1,3,34.6,26.7,23.2,844.43,35.145,52.44833333,63.39,5.335,2.494077966
20/3/2018 14:00,14,12,2,1,3,34.7,28.3,23.63333333,726.4,36.286,50.695,47.05,6.306,2.51653
20/3/2018 15:00,15,12,2,1,3,35.3,27.7,24.06666667,562.1,36.32,49.52333333,27.95,7.02,2.517623
20/3/2018 16:00,16,12,2,1,3,35,27.6,24.5,214.05,34.3,50.37,11,6.422,2.482713
20/3/2018 17:00,17,12,2,1,3,33.7,27.1,24.56666667,43.8,31.845,52.43666667,1.95,8.425,2.436039
20/3/2018 18:00,18,12,2,1,3,32.8,27,24.63333333,3.35,30.555,54.725,0,8.773,2.393458
20/3/2018 19:00,19,12,2,1,3,31.2,26.6,24.7,0,29.75,58.505,0,6.08,1.274992881
20/3/2018 20:00,20,12,2,1,3,30.2,26.6,25.06666667,0,29.44,61.445,0,5.729,0
20/3/2018 21:00,21,12,2,1,3,29.3,27,25.43333333,0,29.23,62.82666667,0,6.218,0
20/3/2018 22:00,22,12,2,1,3,29.2,26.8,25.8,0,29.12,63.69333333,0,6.755,0
20/3/2018 23:00,23,12,2,1,3,28.9,26.8,25.76666667,0,28.975,64.175,0,7.187,0
21/3/2018 0:00,0,12,3,1,3,28.7,26.6,25.73333333,0,28.8,64.625,0,3.095,0
21/3/2018 1:00,1,12,3,1,3,28.5,26.5,25.7,0,28.78,65.42,0,2.145,0
21/3/2018 2:00,2,12,3,1,3,28.5,26.5,25.63333333,0,28.635,66.245,0,2.63,0
21/3/2018 3:00,3,12,3,1,3,28.5,26.5,25.56666667,0,28.575,66.25666667,0,2.095,0
21/3/2018 4:00,4,12,3,1,3,28.3,26.3,25.5,0,28.625,67.105,0,1.96,0
21/3/2018 5:00,5,12,3,1,3,28.2,26.5,25.56666667,0,28.545,67.385,0,3.969,0
21/3/2018 6:00,6,12,3,1,3,27.2,26.2,25.63333333,22.4,28.63,67.70166667,0.05,4.684,1.03055069
21/3/2018 7:00,7,12,3,1,3,27,26.1,25.7,148.31,29.47,67.13166667,1.8,4.695,2.342001356
21/3/2018 8:00,8,12,3,1,3,28.3,26.8,25.76666667,345.5,30.545,65.625,12.04,5.746,2.371207119
21/3/2018 9:00,9,12,3,1,3,29.7,27.5,25.83333333,252.45,31.235,64.05433333,15.35,5.276,2.270627
21/3/2018 10:00,10,12,3,1,3,30.8,27.3,25.9,631.55,32.515,62.41833333,40.08,4.988,2.408084483
21/3/2018 11:00,11,12,3,1,3,31.7,27.3,24.46666667,634.16,33.275,59.96333333,49.23,6.544,2.434604746
21/3/2018 12:00,12,12,3,1,3,30.8,26,23.03333333,367.65,32.655,58.16666667,23.32,6.223,2.439599
21/3/2018 13:00,13,12,3,1,3,27.6,23.4,21.6,560.84,33.477,54.82166667,47.92,6.597,2.277040678
21/3/2018 14:00,14,12,3,1,3,31.6,24.7,22.26666667,432.2,35.18,53.08866667,29.65,4.935,2.34608
21/3/2018 15:00,15,12,3,1,3,32.2,26.1,22.93333333,586.55,35.195,53.95333333,24.28,4.667,2.485295
21/3/2018 16:00,16,12,3,1,3,31.8,26.1,23.6,156.75,32.545,54.62666667,9.55,5.88,2.308105
21/3/2018 17:00,17,12,3,1,3,31.8,26.5,23.56666667,68.21,31.14,57.34366667,1.9,7.391,1.848351
21/3/2018 18:00,18,12,3,1,3,29.4,25.4,23.53333333,8.35,30.185,60.07833333,0,5.381,1.643448
21/3/2018 19:00,19,12,3,1,3,28.7,25.1,23.5,0,29.79,61.52333333,0,5.548,0.692682
21/3/2018 20:00,20,12,3,1,3,28.4,25.2,23.7,0,29.63,62.72666667,0,5.803,0
21/3/2018 21:00,21,12,3,1,3,27.6,24.9,23.9,0,29.23,61.57333333,0,5.399,0
21/3/2018 22:00,22,12,3,1,3,27.4,25.1,24.1,0,28.915,61.855,0,5.505,0
21/3/2018 23:00,23,12,3,1,3,27.1,25,24.13333333,0,28.545,62.89166667,0,5.494,0
22/3/2018 0:00,0,12,4,1,3,27,25,24.16666667,0,28.45,64.31066667,0,1.615,0
22/3/2018 1:00,1,12,4,1,3,26.4,24.9,24.2,0,28.135,65.63433333,0,0.86,0
22/3/2018 2:00,2,12,4,1,3,25.5,24.8,23.76666667,0,27.88,66.71933333,0,1.185,0
22/3/2018 3:00,3,12,4,1,3,25.6,24.7,23.33333333,0,25.5,67.985,0,0.517,0
22/3/2018 4:00,4,12,4,1,3,26,24.5,22.9,0,24.815,69.04066667,0,0.66,0
22/3/2018 5:00,5,12,4,1,3,26.1,24.2,23.1,0,24.414,70.23666667,0,5.809,0
22/3/2018 6:00,6,12,4,1,3,25.3,24.2,23.3,3.07,24.14,71.09966667,0,4.305,1.343798644
22/3/2018 7:00,7,12,4,1,3,25.4,24.1,23.5,93.12,24.227,69.97333333,1.35,5.105,1.638339
22/3/2018 8:00,8,12,4,1,3,25.7,24.1,22.86666667,121.45,24.69,68.32833333,3.85,6.5,2.211366
22/3/2018 9:00,9,12,4,1,3,26.3,24.4,22.23333333,220.26,28.065,67.27,12.37,4.973,2.226096
22/3/2018 10:00,10,12,4,1,3,28.3,25.3,21.6,364.44,30,65.55333333,26.82,4.327,2.26455661
22/3/2018 11:00,11,12,4,1,3,30,26.3,22.4,719.3,32.495,63.33666667,54.99,6.061,2.328411864
22/3/2018 12:00,12,12,4,1,3,30.9,25.9,23.2,644.8,33.615,60.599,51.44,5.407,2.383637288
22/3/2018 13:00,13,12,4,1,3,31.3,26.3,24,687.6,34.91,57.795,44.64,5.47,2.425847797
22/3/2018 14:00,14,12,4,1,3,32.4,26.5,23.43333333,196.64,33,56.09833333,17.55,3.383,2.439776
22/3/2018 15:00,15,12,4,1,3,32.8,26.5,22.86666667,129.72,32.91,55.23166667,8.05,3.41,2.42969
22/3/2018 16:00,16,12,4,1,3,33.1,25.7,22.3,46.05,30.565,56.49666667,1.15,3.801,2.246569
22/3/2018 17:00,17,12,4,1,3,32.4,25.6,22.2,55.06,25.63,59.54333333,0.25,4.258,1.215405517
22/3/2018 18:00,18,12,4,1,3,32,25.5,22.1,10.75,26.815,62.63433333,0,5.199,0.622827458
22/3/2018 19:00,19,12,4,1,3,31.3,25,22,0,28.185,62.61833333,0,0.49,0
22/3/2018 20:00,20,12,4,1,3,29.3,25.8,22.86666667,0,28.635,64.14,0,1.215,0
22/3/2018 21:00,21,12,4,1,3,28.6,25.6,23.73333333,0,28.655,65.64333333,0,1.734,0
22/3/2018 22:00,22,12,4,1,3,28.5,25.8,24.6,0,28.51,67.29166667,0,3.575,0
22/3/2018 23:00,23,12,4,1,3,28.1,26,24.6,0,28.335,68.268,0,2.9,0
23/3/2018 0:00,0,12,5,1,3,28.5,25.9,24.6,0,27.54,69.00666667,0,1.015,0
23/3/2018 1:00,1,12,5,1,3,27.9,25.6,24.6,0,26.67,71.295,0,0.265,0
23/3/2018 2:00,2,12,5,1,3,27,25.4,24.8,0,27.04,72.85,0,0.095,0
23/3/2018 3:00,3,12,5,1,3,27.1,25.7,25,0,27.445,72.79333333,0,0.35,0
23/3/2018 4:00,4,12,5,1,3,27.2,25.8,25.2,0,27.22,72.64966667,0,0.225,0
