DateTime,Hour,Week number,Operating time,Day of week,Type of day,Month,Dry bulb temperature,Wet bulb temperature,Dew point temperature,Solar irradiance,Ambient temperature,Humidity,UV index,Wind speed,Aggregated AC power
1/1/2018 0:00,0,1,0,1,0,1,24.6,22.1,19.3,0,26.4,55.20833333,0,1.134,0
1/1/2018 1:00,1,1,0,1,0,1,24.8,22.1,19,0,25.75,55.98333333,0,1.4,0
1/1/2018 2:00,2,1,1,1,0,1,23.7,22.1,18.8,0,25.17,55.78833333,0,1.215,0
1/1/2018 3:00,3,1,0,1,0,1,23.5,22.1,18.8,0,24.74,55.53,0,0.805,0
1/1/2018 4:00,4,1,0,1,0,1,22.5,22.1,18.8,0,24.425,55.26666667,0,1.385,0
1/1/2018 5:00,5,1,0,1,0,1,21.6,22.1,18.8,0,24.065,55.26833333,0,0.74,0
1/1/2018 6:00,6,1,0,1,0,1,21.9,22.1,18.8,1.7,23.7,56.48366667,0,0.575,0
1/1/2018 7:00,7,1,5,1,0,1,21.9,22.1,18.8,71.22,23.86,56.655,0.85,0.535,0
1/1/2018 8:00,8,1,4,1,0,1,23.4,22.1,18.8,301.5,25.47,56.055,7.65,1.135,0
1/1/2018 9:00,9,1,5,1,0,1,24.5,22.1,18.8,493.15,27.44,54.832,21.25,1.03,0
1/1/2018 10:00,10,1,5,1,0,1,25.8,22.1,18.8,637.83,28.685,52.799,37.41,2.6,0
1/1/2018 11:00,11,1,6,1,0,1,27.5,22.1,18.8,720.46,29.335,51.19833333,49.9,2.975,0
1/1/2018 12:00,12,1,6,1,0,1,28.1,22.4,19,727.35,30.67,50.269,51.15,2.29,0
1/1/2018 13:00,13,1,6,1,0,1,28.6,22.5,19.2,570.6,32.396,49.38466667,45.15,2.845,0
1/1/2018 14:00,14,1,6,1,0,1,29.2,22.6,19.33333333,535.97,33.963,48.11833333,32.6,2.37,0
1/1/2018 15:00,15,1,7,1,0,1,30.4,23.4,19.46666667,431.4,34.753,47.12,17.7,1.585,0
1/1/2018 16:00,16,1,6,1,0,1,30.3,23.3,19.6,171.9,32.441,47.79833333,5.15,1.38,0
1/1/2018 17:00,17,1,6,1,0,1,29,22.8,19.83333333,29.5,29.425,48.90833333,0.2,1.035,0
1/1/2018 18:00,18,1,3,1,0,1,28,22.5,20.06666667,0,27.952,50.38,0,1.885,0
1/1/2018 19:00,19,1,2,1,0,1,27.2,22.7,20.3,0,27.33,51.99533333,0,1.15,0
1/1/2018 20:00,20,1,1,1,0,1,26.2,22.2,20.26666667,0,27.075,52.67833333,0,1.62,0
1/1/2018 21:00,21,1,0,1,0,1,25.7,22.2,20.23333333,0,26.78,52.95833333,0,1.795,0
1/1/2018 22:00,22,1,0,1,0,1,26.3,22.3,20.2,0,26.49,53.313,0,1.27,0
1/1/2018 23:00,23,1,0,1,0,1,25.1,22,20.2,0,26.245,53.63166667,0,1.535,0
2/1/2018 0:00,0,1,0,2,1,1,25.3,22.1,20.2,0,27.08,72.14,0,0.935,0
2/1/2018 1:00,1,1,0,2,1,1,24.5,21.7,20.2,0,26.75,72.28666667,0,0.115,0
2/1/2018 2:00,2,1,1,2,1,1,24,22,20.26666667,0,26.715,72.6,0,0.425,0
2/1/2018 3:00,3,1,0,2,1,1,23.6,22,20.33333333,0,26.74,72.82833333,0,0.188,0
2/1/2018 4:00,4,1,0,2,1,1,23,22,20.4,0,26.235,73.42833333,0,0.93,0
2/1/2018 5:00,5,1,0,2,1,1,22.1,22,20.36666667,0,25.681,73.79,0,2.73,0
2/1/2018 6:00,6,1,0,2,1,1,21.5,22,20.33333333,1.05,25.24,74.10766667,0,4.705,0
2/1/2018 7:00,7,1,5,2,1,1,22,22,20.3,44.75,25.46,72.91333333,0.5,5.385,0
2/1/2018 8:00,8,1,4,2,1,1,23,22,20,232.35,26.72,70.82333333,6.25,5.01,0
2/1/2018 9:00,9,1,5,2,1,1,25.4,22,19.7,424.6,28.44,68.11,19.9,4.52,1.407954
2/1/2018 10:00,10,1,5,2,1,1,26.8,22,19.4,480.17,29.385,65.69066667,32.29,4.55,0
2/1/2018 11:00,11,1,6,2,1,1,28.2,22.2,19.23333333,363.75,29.685,64.44666667,31.7,4.139,0
2/1/2018 12:00,12,1,6,2,1,1,28.8,22.6,19.06666667,661.75,31.348,62.86066667,48.41,4.265,0
2/1/2018 13:00,13,1,6,2,1,1,29.7,22.7,18.9,433,32.27,59.95533333,37.52,5.093,0
2/1/2018 14:00,14,1,6,2,1,1,29.8,22.8,18.96666667,541.47,33.87,57,32.14,4.469,0.216717966
2/1/2018 15:00,15,1,7,2,1,1,30.2,23.1,19.03333333,261.7,31.81,55.693,15.5,3.994,2.359590508
2/1/2018 16:00,16,1,6,2,1,1,30,22.9,19.1,169.72,30.915,56.17666667,6.65,4.513,0
2/1/2018 17:00,17,1,6,2,1,1,30.5,23.1,19.13333333,56.78,29.875,56.29,0.94,3.981,0
2/1/2018 18:00,18,1,3,2,1,1,29,22.7,19.16666667,2.7,28.97,56.38,0,3.885,0
2/1/2018 19:00,19,1,2,2,1,1,28.3,22.4,19.2,0,28.5,56.80833333,0,2.725,0
2/1/2018 20:00,20,1,1,2,1,1,27.7,22.2,19.23333333,0,28.035,57.415,0,3.05,0
2/1/2018 21:00,21,1,0,2,1,1,28.3,22.3,19.26666667,0,27.555,58.14,0,4.145,0
2/1/2018 22:00,22,1,0,2,1,1,27.8,22.3,19.3,0,26.975,58.775,0,2.928,0
2/1/2018 23:00,23,1,0,2,1,1,27.1,22.6,19.83333333,0,26.54,60.19333333,0,3.22,0
3/1/2018 0:00,0,1,0,3,1,1,26.4,22.7,20.36666667,0,27.585,66.52833333,0,3.026,0
3/1/2018 1:00,1,1,0,3,1,1,26.1,22.7,20.9,0,27.48,67.555,0,1.625,0
3/1/2018 2:00,2,1,1,3,1,1,25.6,22.7,20.93333333,0,27.355,68.22766667,0,1.55,0
3/1/2018 3:00,3,1,0,3,1,1,25.2,22.4,20.96666667,0,27.275,68.875,0,1.61,0
3/1/2018 4:00,4,1,0,3,1,1,24.5,22.2,21,0,27.145,69.28,0,1.413,0
3/1/2018 5:00,5,1,0,3,1,1,23.7,21.6,20.96666667,0,27.045,69.99166667,0,2.96,0
3/1/2018 6:00,6,1,0,3,1,1,24,21.6,20.93333333,7.2,27.105,70.57833333,0,3.559,1.936081
3/1/2018 7:00,7,1,5,3,1,1,24,22,20.9,107.26,28.03,70.44,1.25,1.915,1.871180339
3/1/2018 8:00,8,1,4,3,1,1,24.5,21.8,20.5,238.8,29.035,69.61166667,8.25,3.667,3.755708
3/1/2018 9:00,9,1,5,3,1,1,25.7,22,20.1,448.7,30.215,67.49533333,21.56,5.753,3.638771186
3/1/2018 10:00,10,1,5,3,1,1,27.1,22.3,19.7,695.82,32.115,63.94066667,45.35,5.549,3.567131
3/1/2018 11:00,11,1,6,3,1,1,27.7,22.8,19.56666667,751.9,32.625,61.29,62.24,5.44,3.718916
3/1/2018 12:00,12,1,6,3,1,1,29.5,22.8,19.43333333,844.3,33.255,59.045,70.44,5.531,3.522629
3/1/2018 13:00,13,1,6,3,1,1,29.9,23,19.3,715.5,33.776,56.955,66.8,5.857,3.66852
3/1/2018 14:00,14,1,6,3,1,1,30.2,23.2,20.03333333,713.01,34.415,55.32833333,50.15,6.587,4.118106207
3/1/2018 15:00,15,1,7,3,1,1,30,23,20.76666667,529,35.62,53.26666667,27.75,4.572,4.376898621
3/1/2018 16:00,16,1,6,3,1,1,30.3,24.4,21.5,309.8,34.075,52.68,10.65,8.241,4.104406
3/1/2018 17:00,17,1,6,3,1,1,30.4,24.4,21.13333333,78.22,31.92,54.26,1.7,5.603,2.356695254
3/1/2018 18:00,18,1,3,3,1,1,29.1,23.7,20.76666667,5.05,29.862,56.66566667,0,5.008,2.019845085
3/1/2018 19:00,19,1,2,3,1,1,28.6,23.2,20.4,0,28.885,60.086,0,6.557,2.308151379
3/1/2018 20:00,20,1,1,3,1,1,28.4,23.1,20.5,0,28.52,62.72833333,0,6.193,0.539327
3/1/2018 21:00,21,1,0,3,1,1,28.4,23.3,20.6,0,28.4,64.38166667,0,6.538,0
3/1/2018 22:00,22,1,0,3,1,1,27.5,23.3,20.7,0,28.32,65.21166667,0,6.821,0
3/1/2018 23:00,23,1,0,3,1,1,26.8,23.2,20.93333333,0,28.215,65.995,0,7.615,0
4/1/2018 0:00,0,1,0,4,1,1,26.8,23.1,21.16666667,0,28.895,66.50666667,0,1.685,0
4/1/2018 1:00,1,1,0,4,1,1,26.4,22.8,21.4,0,28.735,67.37833333,0,0.245,0
4/1/2018 2:00,2,1,1,4,1,1,25.7,22.7,21.4,0,28.485,67.87833333,0,0.73,0
4/1/2018 3:00,3,1,0,4,1,1,25.3,23,21.4,0,27.16,67.17566667,0,2.12,0
4/1/2018 4:00,4,1,0,4,1,1,24.9,22.6,21.4,0,26.94,66.96666667,0,0.855,0
4/1/2018 5:00,5,1,0,4,1,1,24.2,22.5,21.4,0,26.545,67.23,0,2.375,0
4/1/2018 6:00,6,1,0,4,1,1,23.6,22.4,21.4,4.2,26.185,67.54833333,0,3.035,1.185692069
4/1/2018 7:00,7,1,5,4,1,1,23.7,22.2,21.4,44.15,26.671,67.29,0.55,1.968,2.240657
4/1/2018 8:00,8,1,4,4,1,1,25.5,23.1,20.93333333,73,26.985,67.185,2,3.93,3.54971
4/1/2018 9:00,9,1,5,4,1,1,27.1,23,20.46666667,145.95,27.465,67.90833333,7.25,5.747,3.407054237
4/1/2018 10:00,10,1,5,4,1,1,28.8,23,20,239.9,27.615,69.13,16.55,6.492,3.680909492
4/1/2018 11:00,11,1,6,4,1,1,30.3,23.3,19.86666667,451.35,30.285,68.66666667,33.05,3.47,4.164430169
4/1/2018 12:00,12,1,6,4,1,1,31,23.6,19.73333333,514.1,31.56,66.11133333,37.05,2.828,4.275031
4/1/2018 13:00,13,1,6,4,1,1,31.9,23.8,19.6,433.9,32.255,64.195,29.5,3.344,4.462064746
4/1/2018 14:00,14,1,6,4,1,1,32.3,24.1,19.86666667,221.5,30.51,63.14166667,12.61,5.088,4.52173
4/1/2018 15:00,15,1,7,4,1,1,32.6,24.4,20.13333333,75.95,24.17,67.15,2.45,3.713,4.766476271
4/1/2018 16:00,16,1,6,4,1,1,32.4,24.4,20.4,155.05,25.335,68.70033333,5.2,1.485,4.746293898
4/1/2018 17:00,17,1,6,4,1,1,31.7,24,20.73333333,54.65,26.085,70.18666667,0.6,1.58,3.535842414
4/1/2018 18:00,18,1,3,4,1,1,30.7,24.3,21.06666667,3.75,26.265,71.15,0,3.717,1.915755517
4/1/2018 19:00,19,1,2,4,1,1,30,24.2,21.4,0,27.595,72.07833333,0,1.84,2.130136271
4/1/2018 20:00,20,1,1,4,1,1,29.4,24,21.43333333,0,28.155,72.6,0,4.025,0.166783729
4/1/2018 21:00,21,1,0,4,1,1,28.8,23.8,21.46666667,0,28.05,72.64333333,0,3.77,0
4/1/2018 22:00,22,1,0,4,1,1,28.2,23.7,21.5,0,27.988,72.9,0,4.617,0
4/1/2018 23:00,23,1,0,4,1,1,27.7,23.5,21.63333333,0,27.86,72.835,0,3.419,0
5/1/2018 0:00,0,1,0,5,1,1,27.4,23.6,21.76666667,0,23.725,74.49166667,0,1.27,0
5/1/2018 1:00,1,1,0,5,1,1,26.7,23.5,21.9,0,23.865,74.49333333,0,0.635,0
5/1/2018 2:00,2,1,1,5,1,1,26.5,23.3,21.63333333,0,24.012,74.5,0,0.42,0
5/1/2018 3:00,3,1,0,5,1,1,26.3,23.1,21.36666667,0,24.15,74.495,0,0.46,0
5/1/2018 4:00,4,1,0,5,1,1,26.1,22.8,21.1,0,23.995,74.49,0,0.285,0
5/1/2018 5:00,5,1,0,5,1,1,25.7,22.9,21.23333333,0.15,24.055,74.49833333,0,0.465,0
5/1/2018 6:00,6,1,0,5,1,1,25.6,22.8,21.36666667,36.95,25.065,74.49833333,0.1,1.06,2.511847119
5/1/2018 7:00,7,1,5,5,1,1,25.9,23,21.5,156.32,26.745,74.5,5.61,2.047,1.939222373
5/1/2018 8:00,8,1,4,5,1,1,26.5,23.2,21.1,605,30.26,74.52333333,26.65,4.933,2.430489
5/1/2018 9:00,9,1,5,5,1,1,28,24,20.7,226.9,26.999,74.54166667,11.55,5.58,4.585941
5/1/2018 10:00,10,1,5,5,1,1,30.3,23.7,20.3,284.05,26.062,74.5,26.6,2.715,4.764024
5/1/2018 11:00,11,1,6,5,1,1,31,24.1,20.23333333,575.85,32.355,74.33,58.6,4.905,4.688277966
5/1/2018 12:00,12,1,6,5,1,1,32.7,24.8,20.16666667,617.12,34.398,71.935,69.35,3.909,4.550293
5/1/2018 13:00,13,1,6,5,1,1,33.3,24.5,20.1,891.02,37.127,66.48833333,85.97,5.167,5.007470847
5/1/2018 14:00,14,1,6,5,1,1,33.7,24.7,20.16666667,748.65,36.38,60.73666667,61.04,5.942,5.080909655
5/1/2018 15:00,15,1,7,5,1,1,34.2,24.8,20.23333333,370.89,33.105,60.625,25.45,5.183,4.963757
5/1/2018 16:00,16,1,6,5,1,1,34.5,25,20.3,224.6,31.989,62.22833333,11.25,5.837,4.931404068
5/1/2018 17:00,17,1,6,5,1,1,32.9,25.6,21.06666667,67.5,29.791,63.97,1.75,6.901,1.043185862
5/1/2018 18:00,18,1,3,5,1,1,31.8,25.5,21.83333333,7.85,26.885,65.895,0,4.593,0
5/1/2018 19:00,19,1,2,5,1,1,30.8,25.2,22.6,0,24.54,69.115,0,3.806,0
5/1/2018 20:00,20,1,1,5,1,1,30.5,25.1,22.43333333,0,26.31,69.62333333,0,2.31,0
5/1/2018 21:00,21,1,0,5,1,1,30,24.9,22.26666667,0,26.205,70.56666667,0,3.545,0
5/1/2018 22:00,22,1,0,5,1,1,29.6,24.5,22.1,0,25.555,72.44833333,0,1.895,0
5/1/2018 23:00,23,1,0,5,1,1,28.4,24.3,21.73333333,0,26.26,74.05,0,1.59,0
6/1/2018 0:00,0,1,0,6,0,1,29.2,24.3,21.36666667,0,23.5,67.88766667,0,0.485,0
6/1/2018 1:00,1,1,0,6,0,1,28.5,23.5,21,0,23.5,68.52666667,0,0.045,0
6/1/2018 2:00,2,1,1,6,0,1,27.7,23.2,21.03333333,0,23.5,68.863,0,0.205,0
6/1/2018 3:00,3,1,0,6,0,1,26.6,23.1,21.06666667,0,23.5,67.65,0,0.44,0
6/1/2018 4:00,4,1,0,6,0,1,27,23.1,21.1,0,23.5,67.33666667,0,0.63,0
6/1/2018 5:00,5,1,0,6,0,1,26,23,21.43333333,0.05,23.5,67.99,0,0,0
6/1/2018 6:00,6,1,0,6,0,1,26.4,23.5,21.76666667,36.18,23.5,67.96166667,0.2,1.415,0
6/1/2018 7:00,7,1,5,6,0,1,25.2,23.1,22.1,148.65,23.5,67.80833333,4.76,1.235,0
6/1/2018 8:00,8,1,4,6,0,1,26.1,24.1,22.26666667,237.03,23.5,66.94166667,12.95,1.499,0
6/1/2018 9:00,9,1,5,6,0,1,27.1,24.3,22.43333333,294.8,23.5,65.24833333,21.95,3.991,0
6/1/2018 10:00,10,1,5,6,0,1,28.5,24.5,22.6,356.4,23.5,62.93666667,31.25,4.76,0
6/1/2018 11:00,11,1,6,6,0,1,29.4,24.9,22.56666667,405.1,23.5,61.77833333,39.65,2.94,2.924029655
6/1/2018 12:00,12,1,6,6,0,1,30.7,25.4,22.53333333,470.79,23.5,60.76333333,47.6,3.39,2.341784746
6/1/2018 13:00,13,1,6,6,0,1,32.3,25.6,22.5,501.95,23.5,58.35366667,43.79,2.765,2.406529
6/1/2018 14:00,14,1,6,6,0,1,32.4,25.5,22.56666667,411.25,23.5,57.115,28.45,2.656,2.604285
6/1/2018 15:00,15,1,7,6,0,1,32.1,25.1,22.63333333,267.8,23.5,57.38833333,15.32,6.152,2.452496949
6/1/2018 16:00,16,1,6,6,0,1,32,25.6,22.7,209.43,23.5,57.39433333,8.65,6.108,2.370019322
6/1/2018 17:00,17,1,6,6,0,1,31.9,25.7,22.46666667,64.95,23.5,60.166,1.55,5.746,2.215633
6/1/2018 18:00,18,1,3,6,0,1,30.2,24.9,22.23333333,11.11,23.5,62.6,0,6.335,1.211532
6/1/2018 19:00,19,1,2,6,0,1,29.8,24.5,22,0,23.5,62.6,0,5.846,0
6/1/2018 20:00,20,1,1,6,0,1,29.4,24.6,22.4,0,23.5,62.6,0,4.575,0
6/1/2018 21:00,21,1,0,6,0,1,29.1,24.3,22.8,0,23.5,62.68466667,0,3.795,0
6/1/2018 22:00,22,1,0,6,0,1,28.3,24.8,23.2,0,23.5,63.17666667,0,0.66,0
6/1/2018 23:00,23,1,0,6,0,1,28.5,24.9,23.73333333,0,23.5,61.93,0,0.725,0
7/1/2018 0:00,0,1,0,0,0,1,27.5,25.1,24.26666667,0,,,0,0.595,0
7/1/2018 1:00,1,1,0,0,0,1,27.4,25.6,24.8,0,,,0,0.335,0
7/1/2018 2:00,2,1,1,0,0,1,27.4,25.2,24.7,0,,,0,0.615,0
7/1/2018 3:00,3,1,0,0,0,1,27.1,25.8,24.6,0,,,0,0.295,0
7/1/2018 4:00,4,1,0,0,0,1,27,25.3,24.5,0,,,0,0.05,0
7/1/2018 5:00,5,1,0,0,0,1,26.5,25.2,24.63333333,0,,,0,0.215,0
7/1/2018 6:00,6,1,0,0,0,1,26.3,25.3,24.76666667,61.45,,,0.4,0.78,0
7/1/2018 7:00,7,1,5,0,0,1,25.9,25.2,24.9,281.7,,,7.15,0.375,0
7/1/2018 8:00,8,1,4,0,0,1,26.4,25.1,24.63333333,496.3,,69.816875,23.55,2.61,0
7/1/2018 9:00,9,1,5,0,0,1,27.2,25.3,24.36666667,581.35,,67.1555,41.1,7.6,0
7/1/2018 10:00,10,1,5,0,0,1,28,25.3,24.1,706.85,,67,64.883,7.35,2.322096207
7/1/2018 11:00,11,1,6,0,0,1,29.1,25.7,23.9,910.5165,,67,88.85,6.045,2.77254
7/1/2018 12:00,12,1,6,0,0,1,30,25.9,23.7,919.25,,67,85.267,6.865,2.520016
7/1/2018 13:00,13,1,6,0,0,1,31.7,26,23.5,902.6335,,67,83.6335,8.19,2.561977241
7/1/2018 14:00,14,1,6,0,0,1,32.5,26.2,23.53333333,772.15,,67,62.8,9.745,2.702567797
7/1/2018 15:00,15,1,7,0,0,1,31.8,26,23.56666667,544.15,,67,34.933,7.73,2.432262
7/1/2018 16:00,16,1,6,0,0,1,31.8,26.1,23.6,220.5665,,67,13.65,8.01,2.557879322
7/1/2018 17:00,17,1,6,0,0,1,31.1,25.7,23.4,57.6,,67,3.35,9.015,2.151657895
7/1/2018 18:00,18,1,3,0,0,1,30.2,25,23.2,10.85,,67,0,10.635,1.216524407
7/1/2018 19:00,19,1,2,0,0,1,29,24.9,23,0,,67,0,7.185,0
7/1/2018 20:00,20,1,1,0,0,1,28.3,25,23.26666667,0,,67,0,3.8685,0
7/1/2018 21:00,21,1,0,0,0,1,28,25,23.53333333,0,,67,0,3.6165,0
7/1/2018 22:00,22,1,0,0,0,1,27.4,24.9,23.8,0,,67.09333333,0,3.83,0
7/1/2018 23:00,23,1,0,0,0,1,27.1,25.1,24.1,0,,67.54666667,0,2.63,0
8/1/2018 0:00,0,2,0,1,1,1,26.6,25,24.4,0,,,0,0.47,0
8/1/2018 1:00,1,2,0,1,1,1,26.4,25.2,24.7,0,,,0,0.625,0
8/1/2018 2:00,2,2,1,1,1,1,26.2,25.1,24.53333333,0,,,0,1.355,0
8/1/2018 3:00,3,2,0,1,1,1,26.1,25.1,24.36666667,0,,,0,0.34,0
8/1/2018 4:00,4,2,0,1,1,1,25.5,24.6,24.2,0,,,0,1.77,0
8/1/2018 5:00,5,2,0,1,1,1,25.6,25,24.36666667,0,,,0,4.435,0
8/1/2018 6:00,6,2,0,1,1,1,25.3,24.8,24.53333333,28.7,,,0.1,1.175,3.865630345
8/1/2018 7:00,7,2,5,1,1,1,25,24.8,24.7,161.2165,,,3.8,8.985,2.27558339
8/1/2018 8:00,8,2,4,1,1,1,25.5,25.1,24.76666667,171.1,,,8.95,7.0565,2.968209
8/1/2018 9:00,9,2,5,1,1,1,27.2,26,24.83333333,253.85,,,20.75,6.67,4.997683
8/1/2018 10:00,10,2,5,1,1,1,27.6,25.7,24.9,466.15,,,43.6665,6.05,5.445374
8/1/2018 11:00,11,2,6,1,1,1,27.8,25.9,24.83333333,683.8,,,67.067,9.935,5.493655862
8/1/2018 12:00,12,2,6,1,1,1,29.7,26.4,24.76666667,650.35,,,69.7335,9.72,5.177357586
8/1/2018 13:00,13,2,6,1,1,1,31.2,26.6,24.7,556.05,,,56.267,8.71,5.554094483
8/1/2018 14:00,14,2,6,1,1,1,31.8,26.3,24.33333333,164.9,,,14.5165,11.69,5.764928
8/1/2018 15:00,15,2,7,1,1,1,31.5,26.5,23.96666667,407.75,,,28.65,6.6,5.756365424
8/1/2018 16:00,16,2,6,1,1,1,33.2,26.7,23.6,286.6,,,16.95,9.25,5.364219661
8/1/2018 17:00,17,2,6,1,1,1,32.1,25.7,23.2,73.7,,,3.7,6.1,3.171572
8/1/2018 18:00,18,2,3,1,1,1,31.4,25.5,22.8,14.1,,,0.1,5.165,1.935751525
8/1/2018 19:00,19,2,2,1,1,1,29.9,24.8,22.4,0,,,0,2.65,0
8/1/2018 20:00,20,2,1,1,1,1,29.2,24.5,22.3,0,,,0,2.42,0
8/1/2018 21:00,21,2,0,1,1,1,28.5,24,22.2,0,,,0,2.935,0
8/1/2018 22:00,22,2,0,1,1,1,28,24,22.1,0,,,0,4.605,0
8/1/2018 23:00,23,2,0,1,1,1,27.5,24.4,22.7,0,,,0,2.34,0
9/1/2018 0:00,0,2,0,2,1,1,27.4,25,23.3,0,,,0,0.58,0
9/1/2018 1:00,1,2,0,2,1,1,26.8,24.8,23.9,0,,,0,0,0
9/1/2018 2:00,2,2,1,2,1,1,26.5,24.5,24.03333333,0,,,0,0.19,0
9/1/2018 3:00,3,2,0,2,1,1,26.5,24.6,24.16666667,0,,,0,0.255,0
9/1/2018 4:00,4,2,0,2,1,1,26.9,24.9,24.3,0,,,0,0.61,0
9/1/2018 5:00,5,2,0,2,1,1,25.7,24.9,24.06666667,0,,,0,0.23,0
9/1/2018 6:00,6,2,0,2,1,1,25.4,24.4,23.83333333,26.4,,,0,0.485,2.606186441
9/1/2018 7:00,7,2,5,2,1,1,24.6,23.9,23.6,131.8,,,3.65,0.3435,2.506488
9/1/2018 8:00,8,2,4,2,1,1,26.5,25,23.96666667,319.85,,,17,1.48,4.538019661
9/1/2018 9:00,9,2,5,2,1,1,28.6,25.7,24.33333333,733.95,,,45.35,1.465,5.107346
9/1/2018 10:00,10,2,5,2,1,1,30.7,26.4,24.7,646,,,47.0165,1.44,5.073170847
9/1/2018 11:00,11,2,6,2,1,1,31.4,26.4,24.26666667,617.7165,,,55.4835,1.69,5.284907368
9/1/2018 12:00,12,2,6,2,1,1,31.9,26.1,23.83333333,286.3835,,,30.75,1.475,5.408634828
9/1/2018 13:00,13,2,6,2,1,1,33.1,26.5,23.4,426.1,,,38.766,1.5,5.44200931
9/1/2018 14:00,14,2,6,2,1,1,33.2,26.7,23.6,397.05,,,37.3335,1.555,5.778922759
9/1/2018 15:00,15,2,7,2,1,1,33.2,26.3,23.8,438.95,,,28.45,1.405,5.145633
9/1/2018 16:00,16,2,6,2,1,1,30.3,25.9,24,167.45,,,11.1,1.755,5.103995172
9/1/2018 17:00,17,2,6,2,1,1,30.4,25.4,24.1,65.85,,,2,2.03,3.746594483
9/1/2018 18:00,18,2,3,2,1,1,30.4,26.2,24.2,7.7,,,0,1.68,2.995982
9/1/2018 19:00,19,2,2,2,1,1,29.3,25.8,24.3,0,,,0,3.005,2.760273684
9/1/2018 20:00,20,2,1,2,1,1,28.8,25.8,24.4,0,,,0,0.22,2.09638678
9/1/2018 21:00,21,2,0,2,1,1,28.7,25.8,24.5,0,,,0,0.225,0
9/1/2018 22:00,22,2,0,2,1,1,28.5,25.8,24.6,0,,,0,0.205,0
9/1/2018 23:00,23,2,0,2,1,1,28,25.6,24.83333333,0,,,0,0.675,0
10/1/2018 0:00,0,2,0,3,1,1,27.7,25.7,25.06666667,0,26.83,71.56266667,0,0.86,0
10/1/2018 1:00,1,2,0,3,1,1,27.7,26,25.3,0,27.055,71.88616667,0,0.64,0
10/1/2018 2:00,2,2,1,3,1,1,27.6,26,25.4,0,27.035,72.15483333,0,0.71,0
10/1/2018 3:00,3,2,0,3,1,1,27.4,26,25.5,0,27.07,72.30216667,0,0.66,0
10/1/2018 4:00,4,2,0,3,1,1,26.9,26,25.6,0,26.72,72.39033333,0,1.24,0
10/1/2018 5:00,5,2,0,3,1,1,25.5,25,25.13333333,1.25,26.16,72.4955,0,3.695,0
10/1/2018 6:00,6,2,0,3,1,1,24.1,24.1,24.66666667,36.78947368,26.38,72.61616667,0.15,3.76,0.845331
10/1/2018 7:00,7,2,5,3,1,1,24.2,24.2,24.2,197,27.13,72.67666667,4.5835,3.31,2.155328
10/1/2018 8:00,8,2,4,3,1,1,24,24,24.03333333,377.2,28.465,72.67616667,17.1665,8.67,2.635568
10/1/2018 9:00,9,2,5,3,1,1,23.9,23.9,23.86666667,714.6,30.095,71.071,36.75,7.185,2.818002
10/1/2018 10:00,10,2,5,3,1,1,23.7,23.7,23.7,627.45,32.005,66.9635,51.2855,5.39,2.776894
10/1/2018 11:00,11,2,6,3,1,1,23.6,23.6,23.56666667,494.9,32.405,64.484,48.3985,5.63,2.666588136
10/1/2018 12:00,12,2,6,3,1,1,24,23.8,23.43333333,639.05,34.07,63.25483333,47.4395,5.465,2.531014
10/1/2018 13:00,13,2,6,3,1,1,24.6,23.7,23.3,277.2777778,33.325,62.0765,26.5065,5.815,2.965765862
10/1/2018 14:00,14,2,6,3,1,1,25.1,23.5,23.23333333,69.42105263,31.41,62.86133333,5.85,9.815,3.462061
10/1/2018 15:00,15,2,7,3,1,1,25.7,24,23.16666667,52.3,29.145,63.38233333,2.1,6.645,4.606884
10/1/2018 16:00,16,2,6,3,1,1,25.9,24,23.1,47.85,29.07,63.761,0.55,10.57,3.821717
10/1/2018 17:00,17,2,6,3,1,1,25.1,23.5,22.9,32.22222222,28.315,64.2665,0,10.53,2.28807
10/1/2018 18:00,18,2,3,3,1,1,24.7,23.3,22.7,0.6,27.92,65.139,0,9.775,1.801553793
10/1/2018 19:00,19,2,2,3,1,1,24.4,22.9,22.5,0.05,25.285,66.22366667,0,16.945,0.076071864
10/1/2018 20:00,20,2,1,3,1,1,24.4,22.9,22.63333333,0,25.55,67.5,0,5.81,0
10/1/2018 21:00,21,2,0,3,1,1,24.1,23.1,22.76666667,0,26.225,68.4895,0,10.21,0
10/1/2018 22:00,22,2,0,3,1,1,24.4,23.4,22.9,1,26.61,69.3445,0,6.31,0
10/1/2018 23:00,23,2,0,3,1,1,24.2,23.3,22.56666667,2.2,26.79,69.98716667,0,5.17,0
11/1/2018 0:00,0,2,0,4,1,1,24.1,22.9,22.23333333,0,27.76,49.61166667,0,1.7,0
11/1/2018 1:00,1,2,0,4,1,1,23.7,22.5,21.9,0,27.37,49.80833333,0,1.355,0
11/1/2018 2:00,2,2,1,4,1,1,23.1,22.2,21.26666667,0,26.99,50.00766667,0,1.715,0
11/1/2018 3:00,3,2,0,4,1,1,22.6,21.6,20.63333333,0,26.695,50.18916667,0,1.225,0
11/1/2018 4:00,4,2,0,4,1,1,22.3,22,20,0,26.495,50.43883333,0,1.51,0
11/1/2018 5:00,5,2,0,4,1,1,21.7,22,18.9,1.8,25.91,50.56816667,0,1.445,0
11/1/2018 6:00,6,2,0,4,1,1,21.4,22,19,29.1165,25.615,50.73366667,0.05,1.255,1.036262
11/1/2018 7:00,7,2,5,4,1,1,21.1,22,19,128.189,26.08,50.95383333,3.45,1.54,0.909577627
